timestamp,target_timestamp,callback_time
144326.550000000,144326.566666667,144326.567145417
144326.566666667,144326.583333333,144326.583816208
144326.583333333,144326.600000000,144326.600454542
144326.600000000,144326.616666667,144326.617133583
144326.616666667,144326.633333333,144326.633790000
144326.633333333,144326.650000000,144326.650469042
144326.650000000,144326.666666667,144326.667127250
144326.666666667,144326.683333333,144326.683789750
144326.683333333,144326.700000000,144326.700468708
144326.700000000,144326.716666667,144326.717126208
144326.716666667,144326.733333333,144326.733789125
144326.733333333,144326.750000000,144326.750496250
144326.750000000,144326.766666667,144326.767157125
144326.766666667,144326.783333333,144326.783808708
144326.783333333,144326.800000000,144326.800486708
144326.800000000,144326.816666667,144326.817139500
144326.816666667,144326.833333333,144326.833811167
144326.833333333,144326.850000000,144326.850476542
144326.850000000,144326.866666667,144326.867153333
144326.866666667,144326.883333333,144326.883808625
144326.883333333,144326.900000000,144326.900482875
144326.900000000,144326.916666667,144326.917164917
144326.916666667,144326.933333333,144326.933819000
144326.933333333,144326.950000000,144326.950480083
144326.950000000,144326.966666667,144326.967166875
144326.966666667,144326.983333333,144326.983809083
144326.983333333,144327.000000000,144327.000495750
144327.000000000,144327.016666667,144327.017160250
144327.016666667,144327.033333333,144327.033821792
144327.033333333,144327.050000000,144327.050493042
144327.050000000,144327.066666667,144327.067178792
144327.066666667,144327.083333333,144327.083825375
144327.083333333,144327.100000000,144327.100505667
144327.100000000,144327.116666667,144327.117181417
144327.116666667,144327.133333333,144327.133818250
144327.133333333,144327.150000000,144327.150489792
144327.150000000,144327.166666667,144327.167157333
144327.166666667,144327.183333333,144327.183820000
144327.183333333,144327.200000000,144327.200491500
144327.200000000,144327.216666667,144327.217161917
144327.216666667,144327.233333333,144327.233832042
144327.233333333,144327.250000000,144327.250488667
144327.250000000,144327.266666667,144327.267173167
144327.266666667,144327.283333333,144327.283824333
144327.283333333,144327.300000000,144327.300493833
144327.300000000,144327.316666667,144327.317160500
144327.316666667,144327.333333333,144327.333818917
144327.333333333,144327.350000000,144327.350479125
144327.350000000,144327.366666667,144327.367149167
144327.366666667,144327.383333333,144327.383823125
144327.383333333,144327.400000000,144327.400501208
144327.400000000,144327.416666667,144327.417177042
144327.416666667,144327.433333333,144327.433837500
144327.433333333,144327.450000000,144327.450499417
144327.450000000,144327.466666667,144327.467180542
144327.466666667,144327.483333333,144327.483862667
144327.483333333,144327.500000000,144327.500492417
144327.500000000,144327.516666667,144327.517193333
144327.516666667,144327.533333333,144327.533932875
144327.533333333,144327.550000000,144327.550489208
144327.550000000,144327.566666667,144327.567189833
144327.566666667,144327.583333333,144327.583829333
144327.583333333,144327.600000000,144327.600500375
144327.600000000,144327.616666667,144327.617185250
144327.616666667,144327.633333333,144327.633852292
144327.633333333,144327.650000000,144327.650495250
144327.650000000,144327.666666667,144327.667142125
144327.666666667,144327.683333333,144327.683821833
144327.683333333,144327.700000000,144327.700475250
144327.700000000,144327.716666667,144327.717180917
144327.716666667,144327.733333333,144327.733849208
144327.733333333,144327.750000000,144327.750512708
144327.750000000,144327.766666667,144327.767159667
144327.766666667,144327.783333333,144327.784357292
144327.783333333,144327.800000000,144327.800464958
144327.800000000,144327.816666667,144327.817122542
144327.816666667,144327.833333333,144327.833782875
144327.833333333,144327.850000000,144327.850451833
144327.850000000,144327.866666667,144327.867158583
144327.866666667,144327.883333333,144327.883860750
144327.883333333,144327.900000000,144327.900452583
144327.900000000,144327.916666667,144327.917120333
144327.916666667,144327.933333333,144327.933796917
144327.933333333,144327.950000000,144327.950455500
144327.950000000,144327.966666667,144327.967135042
144327.966666667,144327.983333333,144327.983807375
144327.983333333,144328.000000000,144328.000467375
144328.000000000,144328.016666667,144328.017129583
144328.016666667,144328.033333333,144328.033802750
144328.033333333,144328.050000000,144328.050468375
144328.050000000,144328.066666667,144328.067139375
144328.066666667,144328.083333333,144328.083823417
144328.083333333,144328.100000000,144328.100488750
144328.100000000,144328.116666667,144328.117123917
144328.116666667,144328.133333333,144328.133803000
144328.133333333,144328.150000000,144328.150461542
144328.150000000,144328.166666667,144328.167131208
144328.166666667,144328.183333333,144328.183805292
144328.183333333,144328.200000000,144328.200482708
144328.200000000,144328.216666667,144328.217130750
144328.216666667,144328.233333333,144328.233819833
144328.233333333,144328.250000000,144328.250467917
144328.250000000,144328.266666667,144328.267126833
144328.266666667,144328.283333333,144328.283789042
144328.283333333,144328.300000000,144328.300472417
144328.300000000,144328.316666667,144328.317122167
144328.316666667,144328.333333333,144328.333873458
144328.333333333,144328.350000000,144328.350467125
144328.350000000,144328.366666667,144328.367157750
144328.366666667,144328.383333333,144328.383800292
144328.383333333,144328.400000000,144328.400477708
144328.400000000,144328.416666667,144328.417139167
144328.416666667,144328.433333333,144328.433806583
144328.433333333,144328.450000000,144328.450466333
144328.450000000,144328.466666667,144328.467131417
144328.466666667,144328.483333333,144328.483808250
144328.483333333,144328.500000000,144328.500507875
144328.500000000,144328.516666667,144328.517122542
144328.516666667,144328.533333333,144328.533802208
144328.533333333,144328.550000000,144328.550478417
144328.550000000,144328.566666667,144328.567129875
144328.566666667,144328.583333333,144328.583815417
144328.583333333,144328.600000000,144328.600463958
144328.600000000,144328.616666667,144328.617135292
144328.616666667,144328.633333333,144328.633796375
144328.633333333,144328.650000000,144328.650471667
144328.650000000,144328.666666667,144328.667161500
144328.666666667,144328.683333333,144328.683828542
144328.683333333,144328.700000000,144328.700485875
144328.700000000,144328.716666667,144328.717165583
144328.716666667,144328.733333333,144328.733816542
144328.733333333,144328.750000000,144328.750499292
144328.750000000,144328.766666667,144328.767157958
144328.766666667,144328.783333333,144328.783824917
144328.783333333,144328.800000000,144328.800492625
144328.800000000,144328.816666667,144328.817163250
144328.816666667,144328.833333333,144328.833820458
144328.833333333,144328.850000000,144328.850488167
144328.850000000,144328.866666667,144328.867170833
144328.866666667,144328.883333333,144328.883841333
144328.883333333,144328.900000000,144328.900521167
144328.900000000,144328.916666667,144328.917182417
144328.916666667,144328.933333333,144328.933866958
144328.933333333,144328.950000000,144328.950500625
144328.950000000,144328.966666667,144328.967196417
144328.966666667,144328.983333333,144328.983827583
144328.983333333,144329.000000000,144329.000532292
144329.000000000,144329.016666667,144329.017163083
144329.016666667,144329.033333333,144329.033860750
144329.033333333,144329.050000000,144329.050493958
144329.050000000,144329.066666667,144329.067173917
144329.066666667,144329.083333333,144329.083835917
144329.083333333,144329.100000000,144329.100500583
144329.100000000,144329.116666667,144329.117144125
144329.116666667,144329.133333333,144329.133818042
144329.133333333,144329.150000000,144329.150482708
144329.150000000,144329.166666667,144329.167156625
144329.166666667,144329.183333333,144329.183853875
144329.183333333,144329.200000000,144329.200502417
144329.200000000,144329.216666667,144329.217172583
144329.216666667,144329.233333333,144329.233836458
144329.233333333,144329.250000000,144329.250561042
144329.250000000,144329.266666667,144329.267169458
144329.266666667,144329.283333333,144329.283836583
144329.283333333,144329.300000000,144329.300515708
144329.300000000,144329.316666667,144329.317185458
144329.316666667,144329.333333333,144329.333832458
144329.333333333,144329.350000000,144329.350495208
144329.350000000,144329.366666667,144329.367184875
144329.366666667,144329.383333333,144329.383820417
144329.383333333,144329.400000000,144329.400520667
144329.400000000,144329.416666667,144329.417171083
144329.416666667,144329.433333333,144329.433820292
144329.433333333,144329.450000000,144329.450485750
144329.450000000,144329.466666667,144329.467174542
144329.466666667,144329.483333333,144329.483826625
144329.483333333,144329.500000000,144329.500491417
144329.500000000,144329.516666667,144329.517159917
144329.516666667,144329.533333333,144329.533811792
144329.533333333,144329.550000000,144329.550465917
144329.550000000,144329.566666667,144329.567153458
144329.566666667,144329.583333333,144329.583811042
144329.583333333,144329.600000000,144329.600469042
144329.600000000,144329.616666667,144329.617130792
144329.616666667,144329.633333333,144329.633800917
144329.633333333,144329.650000000,144329.650463958
144329.650000000,144329.666666667,144329.667138000
144329.666666667,144329.683333333,144329.683819625
144329.683333333,144329.700000000,144329.700471250
144329.700000000,144329.716666667,144329.717136000
144329.716666667,144329.733333333,144329.733804542
144329.733333333,144329.750000000,144329.750463625
144329.750000000,144329.766666667,144329.767141625
144329.766666667,144329.783333333,144329.783814583
144329.783333333,144329.800000000,144329.800479375
144329.800000000,144329.816666667,144329.817139708
144329.816666667,144329.833333333,144329.833814000
144329.833333333,144329.850000000,144329.850504417
144329.850000000,144329.866666667,144329.867136333
144329.866666667,144329.883333333,144329.883813375
144329.883333333,144329.900000000,144329.900465125
144329.900000000,144329.916666667,144329.917137500
144329.916666667,144329.933333333,144329.933809917
144329.933333333,144329.950000000,144329.950479875
144329.950000000,144329.966666667,144329.967132333
144329.966666667,144329.983333333,144329.983852958
144329.983333333,144330.000000000,144330.000467875
144330.000000000,144330.016666667,144330.017132667
144330.016666667,144330.033333333,144330.033802042
144330.033333333,144330.050000000,144330.050464333
144330.050000000,144330.066666667,144330.067131792
144330.066666667,144330.083333333,144330.083795583
144330.083333333,144330.100000000,144330.100925333
144330.100000000,144330.116666667,144330.117133250
144330.116666667,144330.133333333,144330.133802125
144330.133333333,144330.150000000,144330.150465542
144330.150000000,144330.166666667,144330.167131458
144330.166666667,144330.183333333,144330.183803000
144330.183333333,144330.200000000,144330.200463708
144330.200000000,144330.216666667,144330.217129833
144330.216666667,144330.233333333,144330.233811833
144330.233333333,144330.250000000,144330.250477833
144330.250000000,144330.266666667,144330.267143458
144330.266666667,144330.283333333,144330.283799042
144330.283333333,144330.300000000,144330.300469292
144330.300000000,144330.316666667,144330.317140500
144330.316666667,144330.333333333,144330.333816667
144330.333333333,144330.350000000,144330.350465375
144330.350000000,144330.366666667,144330.367137083
144330.366666667,144330.383333333,144330.383825417
144330.383333333,144330.400000000,144330.400495292
144330.400000000,144330.416666667,144330.417146750
144330.416666667,144330.433333333,144330.433817292
144330.433333333,144330.450000000,144330.450485417
144330.450000000,144330.466666667,144330.467148667
144330.466666667,144330.483333333,144330.483820292
144330.483333333,144330.500000000,144330.500489292
144330.500000000,144330.516666667,144330.517157333
144330.516666667,144330.533333333,144330.533827583
144330.533333333,144330.550000000,144330.550477000
144330.550000000,144330.566666667,144330.567183750
144330.566666667,144330.583333333,144330.583850250
144330.583333333,144330.600000000,144330.600483125
144330.600000000,144330.616666667,144330.617157667
144330.616666667,144330.633333333,144330.633813417
144330.633333333,144330.650000000,144330.650478458
144330.650000000,144330.666666667,144330.667149875
144330.666666667,144330.683333333,144330.683822125
144330.683333333,144330.700000000,144330.700502625
144330.700000000,144330.716666667,144330.717169250
144330.716666667,144330.733333333,144330.733819000
144330.733333333,144330.750000000,144330.750480625
144330.750000000,144330.766666667,144330.767164333
144330.766666667,144330.783333333,144330.783817833
144330.783333333,144330.800000000,144330.800497250
144330.800000000,144330.816666667,144330.817169375
144330.816666667,144330.833333333,144330.833819208
144330.833333333,144330.850000000,144330.850507208
144330.850000000,144330.866666667,144330.867161333
144330.866666667,144330.883333333,144330.883833042
144330.883333333,144330.900000000,144330.900484833
144330.900000000,144330.916666667,144330.917157375
144330.916666667,144330.933333333,144330.933826167
144330.933333333,144330.950000000,144330.950480292
144330.950000000,144330.966666667,144330.967147542
144330.966666667,144330.983333333,144330.983811750
144330.983333333,144331.000000000,144331.000520875
144331.000000000,144331.016666667,144331.017210125
144331.016666667,144331.033333333,144331.033841167
144331.033333333,144331.050000000,144331.050495417
144331.050000000,144331.066666667,144331.067161792
144331.066666667,144331.083333333,144331.083913917
144331.083333333,144331.100000000,144331.100545167
144331.100000000,144331.116666667,144331.117155083
144331.116666667,144331.133333333,144331.133814750
144331.133333333,144331.150000000,144331.150567042
144331.150000000,144331.166666667,144331.167195208
144331.166666667,144331.183333333,144331.183859000
144331.183333333,144331.200000000,144331.200511667
144331.200000000,144331.216666667,144331.217161750
144331.216666667,144331.233333333,144331.233845333
144331.233333333,144331.250000000,144331.250461292
144331.250000000,144331.266666667,144331.267153792
144331.266666667,144331.283333333,144331.283807333
144331.283333333,144331.300000000,144331.300478042
144331.300000000,144331.316666667,144331.317139792
144331.316666667,144331.333333333,144331.334240750
144331.333333333,144331.350000000,144331.350466000
144331.350000000,144331.366666667,144331.367137167
144331.366666667,144331.383333333,144331.383802333
144331.383333333,144331.400000000,144331.400456042
144331.400000000,144331.416666667,144331.417137542
144331.416666667,144331.433333333,144331.433794792
144331.433333333,144331.450000000,144331.450481208
144331.450000000,144331.466666667,144331.467137750
144331.466666667,144331.483333333,144331.483810833
144331.483333333,144331.500000000,144331.500530750
144331.500000000,144331.516666667,144331.517171375
144331.516666667,144331.533333333,144331.533807042
144331.533333333,144331.550000000,144331.550461542
144331.550000000,144331.566666667,144331.567131583
144331.566666667,144331.583333333,144331.583800667
144331.583333333,144331.600000000,144331.600468542
144331.600000000,144331.616666667,144331.617133500
144331.616666667,144331.633333333,144331.633803292
144331.633333333,144331.650000000,144331.650467250
144331.650000000,144331.666666667,144331.667133417
144331.666666667,144331.683333333,144331.683799375
144331.683333333,144331.700000000,144331.700468542
144331.700000000,144331.716666667,144331.717154208
144331.716666667,144331.733333333,144331.733844750
144331.733333333,144331.750000000,144331.750463375
144331.750000000,144331.766666667,144331.767138417
144331.766666667,144331.783333333,144331.783805833
144331.783333333,144331.800000000,144331.800464417
144331.800000000,144331.816666667,144331.817158625
144331.816666667,144331.833333333,144331.833818458
144331.833333333,144331.850000000,144331.850480208
144331.850000000,144331.866666667,144331.867176792
144331.866666667,144331.883333333,144331.883803875
144331.883333333,144331.900000000,144331.900469292
144331.900000000,144331.916666667,144331.917148042
144331.916666667,144331.933333333,144331.933814750
144331.933333333,144331.950000000,144331.950464542
144331.950000000,144331.966666667,144331.967141417
144331.966666667,144331.983333333,144331.983829917
144331.983333333,144332.000000000,144332.000483250
144332.000000000,144332.016666667,144332.017146708
144332.016666667,144332.033333333,144332.033819250
144332.033333333,144332.050000000,144332.050486167
144332.050000000,144332.066666667,144332.067149083
144332.066666667,144332.083333333,144332.083815292
144332.083333333,144332.100000000,144332.100484250
144332.100000000,144332.116666667,144332.117160667
144332.116666667,144332.133333333,144332.133814792
144332.133333333,144332.150000000,144332.150492208
144332.150000000,144332.166666667,144332.167151000
144332.166666667,144332.183333333,144332.183815625
144332.183333333,144332.200000000,144332.200538208
144332.200000000,144332.216666667,144332.217178125
144332.216666667,144332.233333333,144332.233872042
144332.233333333,144332.250000000,144332.250512083
144332.250000000,144332.266666667,144332.267193542
144332.266666667,144332.283333333,144332.284038958
144332.283333333,144332.300000000,144332.300478417
144332.300000000,144332.316666667,144332.317140833
144332.316666667,144332.333333333,144332.333878000
144332.333333333,144332.350000000,144332.350500958
144332.350000000,144332.366666667,144332.367184583
144332.366666667,144332.383333333,144332.383861083
144332.383333333,144332.400000000,144332.400477833
144332.400000000,144332.416666667,144332.417150708
144332.416666667,144332.433333333,144332.433808458
144332.433333333,144332.450000000,144332.450473833
144332.450000000,144332.466666667,144332.467138167
144332.466666667,144332.483333333,144332.483810417
144332.483333333,144332.500000000,144332.500469458
144332.500000000,144332.516666667,144332.517143000
144332.516666667,144332.533333333,144332.533801958
144332.533333333,144332.550000000,144332.550469250
144332.550000000,144332.566666667,144332.567147208
144332.566666667,144332.583333333,144332.583810708
144332.583333333,144332.600000000,144332.600461750
144332.600000000,144332.616666667,144332.617146250
144332.616666667,144332.633333333,144332.633814208
144332.633333333,144332.650000000,144332.650489458
144332.650000000,144332.666666667,144332.667168917
144332.666666667,144332.683333333,144332.683809083
144332.683333333,144332.700000000,144332.700474750
144332.700000000,144332.716666667,144332.717149042
144332.716666667,144332.733333333,144332.733802792
144332.733333333,144332.750000000,144332.750469708
144332.750000000,144332.766666667,144332.767147250
144332.766666667,144332.783333333,144332.783823125
144332.783333333,144332.800000000,144332.800472583
144332.800000000,144332.816666667,144332.817143042
144332.816666667,144332.833333333,144332.833822417
144332.833333333,144332.850000000,144332.850463542
144332.850000000,144332.866666667,144332.867146500
144332.866666667,144332.883333333,144332.883807917
144332.883333333,144332.900000000,144332.900465917
144332.900000000,144332.916666667,144332.917146458
144332.916666667,144332.933333333,144332.933810083
144332.933333333,144332.950000000,144332.950470458
144332.950000000,144332.966666667,144332.967137833
144332.966666667,144332.983333333,144332.983804417
144332.983333333,144333.000000000,144333.000477833
144333.000000000,144333.016666667,144333.017136583
144333.016666667,144333.033333333,144333.033819292
144333.033333333,144333.050000000,144333.050479708
144333.050000000,144333.066666667,144333.067158708
144333.066666667,144333.083333333,144333.087524542
144333.083333333,144333.100000000,144333.136506458
144333.141676750,144333.158343417,144333.150477708
144333.166666667,144333.183333333,144333.183822625
144333.183333333,144333.200000000,144333.200483625
144333.200000000,144333.216666667,144333.217148542
144333.216666667,144333.233333333,144333.233809958
144333.233333333,144333.250000000,144333.250478042
144333.250000000,144333.266666667,144333.267152750
144333.266666667,144333.283333333,144333.283806208
144333.283333333,144333.300000000,144333.300476750
144333.300000000,144333.316666667,144333.317156083
144333.316666667,144333.333333333,144333.333809000
144333.333333333,144333.350000000,144333.350482458
144333.350000000,144333.366666667,144333.367143958
144333.366666667,144333.383333333,144333.383818917
144333.383333333,144333.400000000,144333.400503292
144333.400000000,144333.416666667,144333.417161583
144333.416666667,144333.433333333,144333.433826083
144333.433333333,144333.450000000,144333.450499583
144333.450000000,144333.466666667,144333.467202083
144333.466666667,144333.483333333,144333.483828917
144333.483333333,144333.500000000,144333.500493833
144333.500000000,144333.516666667,144333.517171458
